0 0 PASS  
100212030010 100212030010 PASS 一千零零二億一千二百零三萬零零十 
100212030012 100212030012 PASS 一千零零二億一千二百零三萬零零十二 
100212030100 100212030100 PASS 一千零零二億一千二百零三萬零一百 
100212030102 100212030102 PASS 一千零零二億一千二百零三萬零一百零二 
100212030310 100212030310 PASS 一千零零二億一千二百零三萬零三百十 
100212030123 100212030123 PASS 一千零零二億一千二百零三萬零一百二十三 
100212031000 100212031000 PASS 一千零零二億一千二百零三萬一千 
100212031002 100212031002 PASS 一千零零二億一千二百零三萬一千零零二 
100212031020 100212031020 PASS 一千零零二億一千二百零三萬一千零二十 
100212031023 100212031023 PASS 一千零零二億一千二百零三萬一千零二十三 
100212031200 100212031200 PASS 一千零零二億一千二百零三萬一千二百 
100212031203 100212031203 PASS 一千零零二億一千二百零三萬一千二百零三 
100212031230 100212031230 PASS 一千零零二億一千二百零三萬一千二百三十 
100212031234 100212031234 PASS 一千零零二億一千二百零三萬一千二百三十四 
100212300000 100212300000 PASS 一千零零二億一千二百三十萬 
100212300001 100212300001 PASS 一千零零二億一千二百三十萬零零零一 
100212300010 100212300010 PASS 一千零零二億一千二百三十萬零零十 
100212300012 100212300012 PASS 一千零零二億一千二百三十萬零零十二 
100212300100 100212300100 PASS 一千零零二億一千二百三十萬零一百 
100212300102 100212300102 PASS 一千零零二億一千二百三十萬零一百零二 
100212300310 100212300310 PASS 一千零零二億一千二百三十萬零三百十 
100212300123 100212300123 PASS 一千零零二億一千二百三十萬零一百二十三 
100212301000 100212301000 PASS 一千零零二億一千二百三十萬一千 
100212301002 100212301002 PASS 一千零零二億一千二百三十萬一千零零二 
100212301020 100212301020 PASS 一千零零二億一千二百三十萬一千零二十 
100212301023 100212301023 PASS 一千零零二億一千二百三十萬一千零二十三 
100212301200 100212301200 PASS 一千零零二億一千二百三十萬一千二百 
100212301203 100212301203 PASS 一千零零二億一千二百三十萬一千二百零三 
100212301230 100212301230 PASS 一千零零二億一千二百三十萬一千二百三十 
100212301234 100212301234 PASS 一千零零二億一千二百三十萬一千二百三十四 
100212340000 100212340000 PASS 一千零零二億一千二百三十四萬 
100212340001 100212340001 PASS 一千零零二億一千二百三十四萬零零零一 
100212340010 100212340010 PASS 一千零零二億一千二百三十四萬零零十 
100212340012 100212340012 PASS 一千零零二億一千二百三十四萬零零十二 
100212340100 100212340100 PASS 一千零零二億一千二百三十四萬零一百 
100212340102 100212340102 PASS 一千零零二億一千二百三十四萬零一百零二 
100212340310 100212340310 PASS 一千零零二億一千二百三十四萬零三百十 
100212340123 100212340123 PASS 一千零零二億一千二百三十四萬零一百二十三 
100212341000 100212341000 PASS 一千零零二億一千二百三十四萬一千 
100212341002 100212341002 PASS 一千零零二億一千二百三十四萬一千零零二 
100212341020 100212341020 PASS 一千零零二億一千二百三十四萬一千零二十 
100212341023 100212341023 PASS 一千零零二億一千二百三十四萬一千零二十三 
100212341200 100212341200 PASS 一千零零二億一千二百三十四萬一千二百 
100212341203 100212341203 PASS 一千零零二億一千二百三十四萬一千二百零三 
100212341230 100212341230 PASS 一千零零二億一千二百三十四萬一千二百三十 
100212341234 100212341234 PASS 一千零零二億一千二百三十四萬一千二百三十四 
102000000000 102000000000 PASS 一千零二十億 
102000000001 102000000001 PASS 一千零二十億零零零零一 
102000000010 102000000010 PASS 一千零二十億零零零十 
102000000012 102000000012 PASS 一千零二十億零零零十二 
102000000100 102000000100 PASS 一千零二十億零零一百 
102000000102 102000000102 PASS 一千零二十億零零一百零二 
102000000310 102000000310 PASS 一千零二十億零零三百十 
102000000123 102000000123 PASS 一千零二十億零零一百二十三 
102000001000 102000001000 PASS 一千零二十億零一千 
102000001002 102000001002 PASS 一千零二十億零一千零零二 
102000001020 102000001020 PASS 一千零二十億零一千零二十 
102000001023 102000001023 PASS 一千零二十億零一千零二十三 
102000001200 102000001200 PASS 一千零二十億零一千二百 
102000001203 102000001203 PASS 一千零二十億零一千二百零三 
102000001230 102000001230 PASS 一千零二十億零一千二百三十 
102000001234 102000001234 PASS 一千零二十億零一千二百三十四 
102000010000 102000010000 PASS 一千零二十億零零零一萬 
102000010001 102000010001 PASS 一千零二十億零零零一萬零零零一 
102000010010 102000010010 PASS 一千零二十億零零零一萬零零十 
102000010012 102000010012 PASS 一千零二十億零零零一萬零零十二 
102000010100 102000010100 PASS 一千零二十億零零零一萬零一百 
102000010102 102000010102 PASS 一千零二十億零零零一萬零一百零二 
102000010310 102000010310 PASS 一千零二十億零零零一萬零三百十 
102000010123 102000010123 PASS 一千零二十億零零零一萬零一百二十三 
102000011000 102000011000 PASS 一千零二十億零零零一萬一千 
102000011002 102000011002 PASS 一千零二十億零零零一萬一千零零二 
102000011020 102000011020 PASS 一千零二十億零零零一萬一千零二十 
102000011023 102000011023 PASS 一千零二十億零零零一萬一千零二十三 
102000011200 102000011200 PASS 一千零二十億零零零一萬一千二百 
102000011203 102000011203 PASS 一千零二十億零零零一萬一千二百零三 
102000011230 102000011230 PASS 一千零二十億零零零一萬一千二百三十 
102000011234 102000011234 PASS 一千零二十億零零零一萬一千二百三十四 
102000100000 102000100000 PASS 一千零二十億零零十萬 
102000100001 102000100001 PASS 一千零二十億零零十萬零零零一 
102000100010 102000100010 PASS 一千零二十億零零十萬零零十 
102000100012 102000100012 PASS 一千零二十億零零十萬零零十二 
102000100100 102000100100 PASS 一千零二十億零零十萬零一百 
102000100102 102000100102 PASS 一千零二十億零零十萬零一百零二 
102000100310 102000100310 PASS 一千零二十億零零十萬零三百十 
102000100123 102000100123 PASS 一千零二十億零零十萬零一百二十三 
102000101000 102000101000 PASS 一千零二十億零零十萬一千 
102000101002 102000101002 PASS 一千零二十億零零十萬一千零零二 
102000101020 102000101020 PASS 一千零二十億零零十萬一千零二十 
102000101023 102000101023 PASS 一千零二十億零零十萬一千零二十三 
102000101200 102000101200 PASS 一千零二十億零零十萬一千二百 
102000101203 102000101203 PASS 一千零二十億零零十萬一千二百零三 
102000101230 102000101230 PASS 一千零二十億零零十萬一千二百三十 
102000101234 102000101234 PASS 一千零二十億零零十萬一千二百三十四 
102000120000 102000120000 PASS 一千零二十億零零十二萬 
102000120001 102000120001 PASS 一千零二十億零零十二萬零零零一 
102000120010 102000120010 PASS 一千零二十億零零十二萬零零十 
102000120012 102000120012 PASS 一千零二十億零零十二萬零零十二 
102000120100 102000120100 PASS 一千零二十億零零十二萬零一百 
102000120102 102000120102 PASS 一千零二十億零零十二萬零一百零二 
102000120310 102000120310 PASS 一千零二十億零零十二萬零三百十 
102000120123 102000120123 PASS 一千零二十億零零十二萬零一百二十三 
102000121000 102000121000 PASS 一千零二十億零零十二萬一千 
102000121002 102000121002 PASS 一千零二十億零零十二萬一千零零二 
102000121020 102000121020 PASS 一千零二十億零零十二萬一千零二十 
102000121023 102000121023 PASS 一千零二十億零零十二萬一千零二十三 
102000121200 102000121200 PASS 一千零二十億零零十二萬一千二百 
102000121203 102000121203 PASS 一千零二十億零零十二萬一千二百零三 
102000121230 102000121230 PASS 一千零二十億零零十二萬一千二百三十 
102000121234 102000121234 PASS 一千零二十億零零十二萬一千二百三十四 
102001000000 102001000000 PASS 一千零二十億零一百萬 
102001000001 102001000001 PASS 一千零二十億零一百萬零零零一 
102001000010 102001000010 PASS 一千零二十億零一百萬零零十 
102001000012 102001000012 PASS 一千零二十億零一百萬零零十二 
102001000100 102001000100 PASS 一千零二十億零一百萬零一百 
102001000102 102001000102 PASS 一千零二十億零一百萬零一百零二 
102001000310 102001000310 PASS 一千零二十億零一百萬零三百十 
102001000123 102001000123 PASS 一千零二十億零一百萬零一百二十三 
102001001000 102001001000 PASS 一千零二十億零一百萬一千 
102001001002 102001001002 PASS 一千零二十億零一百萬一千零零二 
102001001020 102001001020 PASS 一千零二十億零一百萬一千零二十 
102001001023 102001001023 PASS 一千零二十億零一百萬一千零二十三 
102001001200 102001001200 PASS 一千零二十億零一百萬一千二百 
102001001203 102001001203 PASS 一千零二十億零一百萬一千二百零三 
102001001230 102001001230 PASS 一千零二十億零一百萬一千二百三十 
102001001234 102001001234 PASS 一千零二十億零一百萬一千二百三十四 
102001020000 102001020000 PASS 一千零二十億零一百零二萬 
102001020001 102001020001 PASS 一千零二十億零一百零二萬零零零一 
102001020010 102001020010 PASS 一千零二十億零一百零二萬零零十 
102001020012 102001020012 PASS 一千零二十億零一百零二萬零零十二 
102001020100 102001020100 PASS 一千零二十億零一百零二萬零一百 
102001020102 102001020102 PASS 一千零二十億零一百零二萬零一百零二 
102001020310 102001020310 PASS 一千零二十億零一百零二萬零三百十 
102001020123 102001020123 PASS 一千零二十億零一百零二萬零一百二十三 
102001021000 102001021000 PASS 一千零二十億零一百零二萬一千 
102001021002 102001021002 PASS 一千零二十億零一百零二萬一千零零二 
102001021020 102001021020 PASS 一千零二十億零一百零二萬一千零二十 
102001021023 102001021023 PASS 一千零二十億零一百零二萬一千零二十三 
102001021200 102001021200 PASS 一千零二十億零一百零二萬一千二百 
102001021203 102001021203 PASS 一千零二十億零一百零二萬一千二百零三 
